"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"6591";"Арсен";"9";"1023013884";"2019";"Сентябрь";
"6592";"Эмин";"9";"1023013885";"2019";"Сентябрь";
"6593";"Демьян";"9";"1023013886";"2019";"Сентябрь";
"6594";"Даниль";"9";"1023013887";"2019";"Сентябрь";
"6595";"Абдуллах";"8";"1023013888";"2019";"Сентябрь";
"6596";"Алан";"8";"1023013889";"2019";"Сентябрь";
"6597";"Аслан";"8";"1023013890";"2019";"Сентябрь";
"6598";"Аарон";"8";"1023013891";"2019";"Сентябрь";
"6599";"Имран";"8";"1023013892";"2019";"Сентябрь";
"6600";"Алинур";"8";"1023013893";"2019";"Сентябрь";
"6601";"Александр";"249";"1023013894";"2019";"Октябрь";
"6602";"Михаил";"237";"1023013895";"2019";"Октябрь";
"6603";"Артём";"203";"1023013896";"2019";"Октябрь";
"6604";"Максим";"199";"1023013897";"2019";"Октябрь";
"6605";"Иван";"172";"1023013898";"2019";"Октябрь";
"6606";"Дмитрий";"152";"1023013899";"2019";"Октябрь";
"6607";"Даниил";"140";"1023013900";"2019";"Октябрь";
"6608";"Матвей";"134";"1023013901";"2019";"Октябрь";
"6609";"Марк";"131";"1023013902";"2019";"Октябрь";
"6610";"Роман";"130";"1023013903";"2019";"Октябрь";
"6611";"Никита";"111";"1023013904";"2019";"Октябрь";
"6612";"Лев";"111";"1023013905";"2019";"Октябрь";
"6613";"Тимофей";"107";"1023013906";"2019";"Октябрь";
"6614";"Андрей";"106";"1023013907";"2019";"Октябрь";
"6615";"Кирилл";"103";"1023013908";"2019";"Октябрь";
"6616";"Егор";"100";"1023013909";"2019";"Октябрь";
"6617";"Фёдор";"89";"1023013910";"2019";"Октябрь";
"6618";"Мирон";"85";"1023013911";"2019";"Октябрь";
"6619";"Константин";"83";"1023013912";"2019";"Октябрь";
"6620";"Алексей";"81";"1023013913";"2019";"Октябрь";
"6621";"Илья";"80";"1023013914";"2019";"Октябрь";
"6622";"Владимир";"79";"1023013915";"2019";"Октябрь";
"6623";"Сергей";"68";"1023013916";"2019";"Октябрь";
"6624";"Владислав";"65";"1023013917";"2019";"Октябрь";
"6625";"Ярослав";"61";"1023013918";"2019";"Октябрь";
"6626";"Тимур";"60";"1023013919";"2019";"Октябрь";
"6627";"Павел";"58";"1023013920";"2019";"Октябрь";
"6628";"Степан";"56";"1023013921";"2019";"Октябрь";
"6629";"Макар";"54";"1023013922";"2019";"Октябрь";
"6630";"Николай";"53";"1023013923";"2019";"Октябрь";
"6631";"Давид";"52";"1023013924";"2019";"Октябрь";
"6632";"Амир";"48";"1023013925";"2019";"Октябрь";
"6633";"Георгий";"47";"1023013926";"2019";"Октябрь";
"6634";"Евгений";"46";"1023013927";"2019";"Октябрь";
"6635";"Григорий";"45";"1023013928";"2019";"Октябрь";
"6636";"Виктор";"44";"1023013929";"2019";"Октябрь";
"6637";"Денис";"41";"1023013930";"2019";"Октябрь";
"6638";"Арсений";"40";"1023013931";"2019";"Октябрь";
"6639";"Глеб";"35";"1023013932";"2019";"Октябрь";
"6640";"Богдан";"34";"1023013933";"2019";"Октябрь";
"6641";"Адам";"31";"1023013934";"2019";"Октябрь";
"6642";"Юрий";"30";"1023013935";"2019";"Октябрь";
"6643";"Мухаммад";"30";"1023013936";"2019";"Октябрь";
"6644";"Семён";"29";"1023013937";"2019";"Октябрь";
"6645";"Али";"29";"1023013938";"2019";"Октябрь";
"6646";"Савелий";"28";"1023013939";"2019";"Октябрь";
"6647";"Захар";"28";"1023013940";"2019";"Октябрь";
"6648";"Платон";"27";"1023013941";"2019";"Октябрь";
"6649";"Леонид";"27";"1023013942";"2019";"Октябрь";
"6650";"Руслан";"26";"1023013943";"2019";"Октябрь";
"6651";"Артемий";"25";"1023013944";"2019";"Октябрь";
"6652";"Умар";"24";"1023013945";"2019";"Октябрь";
"6653";"Артем";"24";"1023013946";"2019";"Октябрь";
"6654";"Савва";"23";"1023013947";"2019";"Октябрь";
"6655";"Эмир";"23";"1023013948";"2019";"Октябрь";
"6656";"Данила";"22";"1023013949";"2019";"Октябрь";
"6657";"Демид";"22";"1023013950";"2019";"Октябрь";
"6658";"Всеволод";"20";"1023013951";"2019";"Октябрь";
"6659";"Игорь";"20";"1023013952";"2019";"Октябрь";
"6660";"Мирослав";"20";"1023013953";"2019";"Октябрь";
"6661";"Артур";"20";"1023013954";"2019";"Октябрь";
"6662";"Олег";"20";"1023013955";"2019";"Октябрь";
"6663";"Борис";"20";"1023013956";"2019";"Октябрь";
"6664";"Пётр";"19";"1023013957";"2019";"Октябрь";
"6665";"Герман";"19";"1023013958";"2019";"Октябрь";
"6666";"Антон";"19";"1023013959";"2019";"Октябрь";
"6667";"Василий";"18";"1023013960";"2019";"Октябрь";
"6668";"Роберт";"18";"1023013961";"2019";"Октябрь";
"6669";"Леон";"17";"1023013962";"2019";"Октябрь";
"6670";"Филипп";"17";"1023013963";"2019";"Октябрь";
"6671";"Дамир";"16";"1023013964";"2019";"Октябрь";
"6672";"Даниэль";"16";"1023013965";"2019";"Октябрь";
"6673";"Данил";"16";"1023013966";"2019";"Октябрь";
"6674";"Лука";"16";"1023013967";"2019";"Октябрь";
"6675";"Вячеслав";"15";"1023013968";"2019";"Октябрь";
"6676";"Ибрагим";"14";"1023013969";"2019";"Октябрь";
"6677";"Родион";"14";"1023013970";"2019";"Октябрь";
"6678";"Тихон";"13";"1023013971";"2019";"Октябрь";
"6679";"Алихан";"13";"1023013972";"2019";"Октябрь";
"6680";"Алинур";"13";"1023013973";"2019";"Октябрь";
"6681";"Эмиль";"12";"1023013974";"2019";"Октябрь";
"6682";"Ян";"12";"1023013975";"2019";"Октябрь";
"6683";"Имран";"12";"1023013976";"2019";"Октябрь";
"6684";"Марсель";"11";"1023013977";"2019";"Октябрь";
"6685";"Елисей";"11";"1023013978";"2019";"Октябрь";
"6686";"Билал";"11";"1023013979";"2019";"Октябрь";
"6687";"Федор";"11";"1023013980";"2019";"Октябрь";
"6688";"Муслим";"10";"1023013981";"2019";"Октябрь";
"6689";"Валерий";"10";"1023013982";"2019";"Октябрь";
"6690";"Святослав";"10";"1023013983";"2019";"Октябрь";
"6691";"Юсуф";"10";"1023013984";"2019";"Октябрь";
"6692";"Микаэль";"10";"1023013985";"2019";"Октябрь";
"6693";"Анатолий";"10";"1023013986";"2019";"Октябрь";
"6694";"Нурислам";"10";"1023013987";"2019";"Октябрь";
"6695";"Эрик";"9";"1023013988";"2019";"Октябрь";
"6696";"Ариет";"9";"1023013989";"2019";"Октябрь";
"6697";"Камиль";"9";"1023013990";"2019";"Октябрь";
"6698";"Гордей";"8";"1023013991";"2019";"Октябрь";
"6699";"Шамиль";"8";"1023013992";"2019";"Октябрь";
"6700";"Абдулла";"8";"1023013993";"2019";"Октябрь";
"6701";"Михаил";"240";"1023013994";"2019";"Ноябрь";
"6702";"Александр";"219";"1023013995";"2019";"Ноябрь";
"6703";"Максим";"213";"1023013996";"2019";"Ноябрь";
"6704";"Дмитрий";"172";"1023013997";"2019";"Ноябрь";
"6705";"Иван";"153";"1023013998";"2019";"Ноябрь";
"6706";"Артём";"151";"1023013999";"2019";"Ноябрь";
"6707";"Матвей";"136";"1023014000";"2019";"Ноябрь";
"6708";"Даниил";"131";"1023014001";"2019";"Ноябрь";
"6709";"Лев";"122";"1023014002";"2019";"Ноябрь";
"6710";"Марк";"117";"1023014003";"2019";"Ноябрь";
"6711";"Андрей";"108";"1023014004";"2019";"Ноябрь";
"6712";"Илья";"96";"1023014005";"2019";"Ноябрь";
"6713";"Роман";"96";"1023014006";"2019";"Ноябрь";
"6714";"Тимофей";"94";"1023014007";"2019";"Ноябрь";
"6715";"Никита";"91";"1023014008";"2019";"Ноябрь";
"6716";"Кирилл";"89";"1023014009";"2019";"Ноябрь";
"6717";"Константин";"87";"1023014010";"2019";"Ноябрь";
"6718";"Егор";"86";"1023014011";"2019";"Ноябрь";
"6719";"Владимир";"75";"1023014012";"2019";"Ноябрь";
"6720";"Ярослав";"74";"1023014013";"2019";"Ноябрь";
"6721";"Алексей";"74";"1023014014";"2019";"Ноябрь";
"6722";"Сергей";"63";"1023014015";"2019";"Ноябрь";
"6723";"Мирон";"62";"1023014016";"2019";"Ноябрь";
"6724";"Фёдор";"61";"1023014017";"2019";"Ноябрь";
"6725";"Арсений";"56";"1023014018";"2019";"Ноябрь";
"6726";"Григорий";"56";"1023014019";"2019";"Ноябрь";
"6727";"Николай";"51";"1023014020";"2019";"Ноябрь";
"6728";"Тимур";"49";"1023014021";"2019";"Ноябрь";
"6729";"Павел";"48";"1023014022";"2019";"Ноябрь";
"6730";"Давид";"48";"1023014023";"2019";"Ноябрь";
"6731";"Степан";"43";"1023014024";"2019";"Ноябрь";
"6732";"Владислав";"42";"1023014025";"2019";"Ноябрь";
"6733";"Денис";"40";"1023014026";"2019";"Ноябрь";
"6734";"Глеб";"39";"1023014027";"2019";"Ноябрь";
"6735";"Мухаммад";"39";"1023014028";"2019";"Ноябрь";
"6736";"Георгий";"37";"1023014029";"2019";"Ноябрь";
"6737";"Макар";"36";"1023014030";"2019";"Ноябрь";
"6738";"Виктор";"35";"1023014031";"2019";"Ноябрь";
"6739";"Платон";"33";"1023014032";"2019";"Ноябрь";
"6740";"Адам";"32";"1023014033";"2019";"Ноябрь";
"6741";"Амир";"30";"1023014034";"2019";"Ноябрь";
"6742";"Руслан";"27";"1023014035";"2019";"Ноябрь";
"6743";"Богдан";"26";"1023014036";"2019";"Ноябрь";
"6744";"Артур";"26";"1023014037";"2019";"Ноябрь";
"6745";"Савелий";"25";"1023014038";"2019";"Ноябрь";
"6746";"Умар";"25";"1023014039";"2019";"Ноябрь";
"6747";"Захар";"25";"1023014040";"2019";"Ноябрь";
"6748";"Евгений";"23";"1023014041";"2019";"Ноябрь";
"6749";"Артемий";"23";"1023014042";"2019";"Ноябрь";
"6750";"Леонид";"23";"1023014043";"2019";"Ноябрь";
"6751";"Роберт";"23";"1023014044";"2019";"Ноябрь";
"6752";"Али";"23";"1023014045";"2019";"Ноябрь";
"6753";"Игорь";"22";"1023014046";"2019";"Ноябрь";
"6754";"Василий";"21";"1023014047";"2019";"Ноябрь";
"6755";"Олег";"21";"1023014048";"2019";"Ноябрь";
"6756";"Борис";"21";"1023014049";"2019";"Ноябрь";
"6757";"Лука";"21";"1023014050";"2019";"Ноябрь";
"6758";"Демид";"20";"1023014051";"2019";"Ноябрь";
"6759";"Семён";"19";"1023014052";"2019";"Ноябрь";
"6760";"Дамир";"19";"1023014053";"2019";"Ноябрь";
"6761";"Антон";"19";"1023014054";"2019";"Ноябрь";
"6762";"Вячеслав";"18";"1023014055";"2019";"Ноябрь";
"6763";"Леон";"18";"1023014056";"2019";"Ноябрь";
"6764";"Мирослав";"18";"1023014057";"2019";"Ноябрь";
"6765";"Юрий";"17";"1023014058";"2019";"Ноябрь";
"6766";"Пётр";"15";"1023014059";"2019";"Ноябрь";
"6767";"Данила";"15";"1023014060";"2019";"Ноябрь";
"6768";"Станислав";"15";"1023014061";"2019";"Ноябрь";
"6769";"Елисей";"15";"1023014062";"2019";"Ноябрь";
"6770";"Герман";"14";"1023014063";"2019";"Ноябрь";
"6771";"Всеволод";"14";"1023014064";"2019";"Ноябрь";
"6772";"Савва";"14";"1023014065";"2019";"Ноябрь";
"6773";"Артем";"14";"1023014066";"2019";"Ноябрь";
"6774";"Федор";"14";"1023014067";"2019";"Ноябрь";
"6775";"Филипп";"13";"1023014068";"2019";"Ноябрь";
"6776";"Тихон";"13";"1023014069";"2019";"Ноябрь";
"6777";"Родион";"12";"1023014070";"2019";"Ноябрь";
"6778";"Юсуф";"12";"1023014071";"2019";"Ноябрь";
"6779";"Эмир";"11";"1023014072";"2019";"Ноябрь";
"6780";"Ильяс";"11";"1023014073";"2019";"Ноябрь";
"6781";"Мустафа";"11";"1023014074";"2019";"Ноябрь";
"6782";"Даниэль";"10";"1023014075";"2019";"Ноябрь";
"6783";"Данил";"10";"1023014076";"2019";"Ноябрь";
"6784";"Валерий";"10";"1023014077";"2019";"Ноябрь";
"6785";"Алихан";"10";"1023014078";"2019";"Ноябрь";
"6786";"Демьян";"10";"1023014079";"2019";"Ноябрь";
"6787";"Гордей";"9";"1023014080";"2019";"Ноябрь";
"6788";"Муслим";"9";"1023014081";"2019";"Ноябрь";
"6789";"Серафим";"9";"1023014082";"2019";"Ноябрь";
"6790";"Арсен";"8";"1023014083";"2019";"Ноябрь";
"6791";"Святослав";"8";"1023014084";"2019";"Ноябрь";
"6792";"Ян";"8";"1023014085";"2019";"Ноябрь";
"6793";"Нурислам";"8";"1023014086";"2019";"Ноябрь";
"6794";"Вадим";"7";"1023014087";"2019";"Ноябрь";
"6795";"Халид";"7";"1023014088";"2019";"Ноябрь";
"6796";"Аслан";"7";"1023014089";"2019";"Ноябрь";
"6797";"Тигран";"7";"1023014090";"2019";"Ноябрь";
"6798";"Ахмад";"7";"1023014091";"2019";"Ноябрь";
"6799";"Билал";"7";"1023014092";"2019";"Ноябрь";
"6800";"Даян";"7";"1023014093";"2019";"Ноябрь";
"6801";"Александр";"224";"1026791964";"2019";"Декабрь";
"6802";"Максим";"209";"1026791965";"2019";"Декабрь";
"6803";"Михаил";"197";"1026791966";"2019";"Декабрь";
"6804";"Артём";"143";"1026791967";"2019";"Декабрь";
"6805";"Марк";"128";"1026791968";"2019";"Декабрь";
"6806";"Иван";"127";"1026791969";"2019";"Декабрь";
"6807";"Даниил";"125";"1026791970";"2019";"Декабрь";
"6808";"Матвей";"124";"1026791971";"2019";"Декабрь";
"6809";"Дмитрий";"122";"1026791972";"2019";"Декабрь";
"6810";"Кирилл";"120";"1026791973";"2019";"Декабрь";
"6811";"Роман";"120";"1026791974";"2019";"Декабрь";
"6812";"Лев";"115";"1026791975";"2019";"Декабрь";
"6813";"Андрей";"108";"1026791976";"2019";"Декабрь";
"6814";"Никита";"92";"1026791977";"2019";"Декабрь";
"6815";"Илья";"89";"1026791978";"2019";"Декабрь";
"6816";"Тимофей";"85";"1026791979";"2019";"Декабрь";
"6817";"Алексей";"75";"1026791980";"2019";"Декабрь";
"6818";"Владимир";"74";"1026791981";"2019";"Декабрь";
"6819";"Фёдор";"74";"1026791982";"2019";"Декабрь";
"6820";"Сергей";"74";"1026791983";"2019";"Декабрь";
"6821";"Николай";"71";"1026791984";"2019";"Декабрь";
"6822";"Егор";"64";"1026791985";"2019";"Декабрь";
"6823";"Ярослав";"60";"1026791986";"2019";"Декабрь";
"6824";"Мирон";"57";"1026791987";"2019";"Декабрь";
"6825";"Степан";"56";"1026791988";"2019";"Декабрь";
"6826";"Григорий";"55";"1026791989";"2019";"Декабрь";
"6827";"Тимур";"54";"1026791990";"2019";"Декабрь";
"6828";"Арсений";"54";"1026791991";"2019";"Декабрь";
"6829";"Константин";"49";"1026791992";"2019";"Декабрь";
"6830";"Павел";"48";"1026791993";"2019";"Декабрь";
"6831";"Давид";"48";"1026791994";"2019";"Декабрь";
"6832";"Глеб";"46";"1026791995";"2019";"Декабрь";
"6833";"Владислав";"45";"1026791996";"2019";"Декабрь";
"6834";"Макар";"44";"1026791997";"2019";"Декабрь";
"6835";"Георгий";"43";"1026791998";"2019";"Декабрь";
"6836";"Мухаммад";"37";"1026791999";"2019";"Декабрь";
"6837";"Артемий";"37";"1026792000";"2019";"Декабрь";
"6838";"Амир";"34";"1026792001";"2019";"Декабрь";
"6839";"Савелий";"31";"1026792002";"2019";"Декабрь";
"6840";"Богдан";"31";"1026792003";"2019";"Декабрь";
"6841";"Семён";"30";"1026792004";"2019";"Декабрь";
